,id,tweet,entidad,dominio
2628,1594349649057423360,@TReporta @xsaezll Este no era el mismo que decía que utilizar mascarilla era perjudicial e innecesario  que solo tenían que usar mascarillas las personas con síntomas? Cuantos muertos hubieron por confiar en palabra nencías e irresponsables. A este es al que van a entrevistar? Que barbaridad!!,COVID-19,Unified Twitter Taxonomy
2629,1594347590497325057,@ctxdom Al final se ha quedado en un simple catarro en cuanto a síntomas  así que mascarilla y a currar 💪🏼,COVID-19,Unified Twitter Taxonomy
2630,1594347377376182272,Minsa pone a disposición hisopados en Chiriquí El Minsa hace un llamado para reforzar las normas sanitarias y que las personas con síntomas se realicen hisopados ante el incremento de covid en Chiriquí. Se reforzaron los equipos de vigilancia  https://t.co/B07OR9Oycc https://t.co/S9acGxzg7B,COVID-19,Unified Twitter Taxonomy
2631,1594342996668882945,@cualchata Esos síntomas pueden ser tanto de otros virus (resfriado común) como de covid  prácticamente el único síntoma que ayuda a diferenciar es los problemas en el gusto/olfato. Con el aumento de casos es más seguro asumir que sí es covid  y el tratamiento es solo manejar los síntomas,COVID-19: Latest news updates from around the world,Events [Entity Service]
2632,1594340803304124421,La nueva variante de la covid llamada «pesadilla»: síntomas y origen https://t.co/NKsSubNX78,COVID-19,Unified Twitter Taxonomy
2633,1594339229974384642,El único síntoma del covid que me queda es la nariz congestionada  solo un poquito. Ya me siento bien desde ayer.   El descanso médico acaba mañana  así que aprovecharé para avanzar parejo #GodofWarRagnarok,Action-adventure games,Unified Twitter Taxonomy
2634,1594338219658596357,[#ReporteDiario] Conoce las cifras diarias del #Coronavirus en 🇨🇱 con datos del @ministeriosalud  Evitemos los contagios usando mascarilla si tenemos síntomas o estamos en espacios mal ventilados o con mucha gente y vacunémonos cuando corresponde para evitar enfermar gravemente. https://t.co/5gtcp5uR4p,COVID-19,Unified Twitter Taxonomy
2635,1594336500707373056,Esto son los síntomas de la nueva subvariante de Covid  bautizada como ‘pesadilla’ https://t.co/J8ikwjkIB5,COVID-19,Unified Twitter Taxonomy
2636,1594334942716383232,Anda un virus horrible y los mismos síntomas que da son los del COVID 🥲,COVID-19: Latest news updates from around the world,Events [Entity Service]
2637,1594333459987763205,@turbogigi Yo no tuve fiebre  síntomas de resfrío común y era COVID  hoy es mi quinto día  fue ultra leve gracias a las vacunas pero no tuve fiebre ni dolor de cabeza  ojo ahí  si te aparece tos  pcr al toke,COVID-19,Unified Twitter Taxonomy
2638,1594333247085121536,Voy al Hospital de Emergencias Grau porque tengo los síntomas de ña Covid19 y me dicen que el descarte se hace en el policlinico Ramón Castilla. Aquí una super cola para la atención. @EsSaludPeru deberían planificar mejor una rápida atención.,COVID-19: Latest news updates from around the world,Events [Entity Service]
2639,1594329719721586688,"🧵 1/3 #COVID19: el resumen semanal (del 11 al 17 de noviembre de 2022) ▶️ ""Brecha inmunitaria"" por la pandemia explicaría infecciones respiratorias atípicas ▶️ Comprueban que niños y adolescentes también sufren síntomas persistentes https://t.co/MnG8QMWS5c",COVID-19,Unified Twitter Taxonomy
2640,1594329387469606918,@MartaCM78 @Medea36 @olimpia_epiro No lo sé  pero tengo una gran cantidad de amigos y compañeros  entre los que están varios batallones enteros de soldados  que se han vacunado y no conozco síntomas producidos expresamente por la vacuna 🤷‍♂️,COVID-19,Unified Twitter Taxonomy
2641,1594323414088663047,@Luna21_nana22 No. Si está ya confirmado que un efecto de la vacuna puede ser una inflamación del Corazón especialmente en pacientes jovenes  pero: 1- es muy raro 2- síntomas son leves 3- se recupera espontáneamente 4-no provoca infarto. Pero no me crea a mi: https://t.co/YruqRdOJP6,COVID-19,Unified Twitter Taxonomy
2642,1594320930452520960,@gemmas1971 Ya sabes que hasta el quinto día o así del contagio no sale positivo. Puede ser la vacuna aunque lo normal es que sean 24-48h después unos pequeños síntomas,COVID-19,Unified Twitter Taxonomy
2643,1594320851331158025,@hueesqui Así es  la recomendación ahora es que ante cualquier síntoma de enfermedad respiratoria se dé por sentado que es covid  hacerse una prueba para evitar la propagación  porque como ya estamos vacunados puede pasar como gripa,COVID-19,Unified Twitter Taxonomy
2644,1594320004664946690,#DEPORTES Entre 10% y 20% de afectados con Covid  sienten los síntomas  https://t.co/ZFO8vO848S,COVID-19,Unified Twitter Taxonomy
2645,1594314673003692032,🦠 Investigadores de la Universidad de Okayama (Japón) han establecido una relación entre uno de los efectos secundarios más comunes de la vacuna Covid y una mayor producción de anticuerpos.  https://t.co/IqinEBHkHn,COVID-19: Latest news updates from around the world,Events [Entity Service]
2646,1594312260679499778,🛑 Estamos hasta los topes de infecciones respiratorias (gripe  COVID  VRS  adenovirus  rinovirus…)  🙋Qué tal si te pones la MASCARILLA cuando estás con síntomas respiratorios y vas a trabajar o te relacionas con otras personas?  ➡️Y lo mismo para los chavalotes en el cole  Va! https://t.co/x8jhiJAwPu,COVID-19,Unified Twitter Taxonomy
2647,1594307311396323328,La nueva variante de la covid llamada «pesadilla»: síntomas y origen  https://t.co/Su02H513JA,COVID-19,Unified Twitter Taxonomy
2648,1594305113392390145,Tuve a mi nieta internada 9 días en el seguro el tiempo q duro ahí llegaron muchos niños entre 5 y 6 años con el mismo síntoma  y todos coinciden después de la vacuna de covit. https://t.co/9Seay7hNyK,COVID-19,Unified Twitter Taxonomy
2649,1594305087245099008,La nueva variante de la covid llamada «pesadilla»: síntomas y origen https://t.co/jIEogAbOiN,COVID-19,Unified Twitter Taxonomy
2650,1594303292645036032,Al 19 de noviembre del 2022  el reporte de @SesaTlax de casos de #COVID19 es el siguiente. En caso de detectar síntomas  repórtelo de inmediato al 911; mantengamos las medidas sanitarias. #Tlaxcala #UnaNuevaHistoria https://t.co/dxeO24D1qm,COVID-19,Unified Twitter Taxonomy
2651,1594299525392277505,👩🏾‍🤝‍👩🏽 Mujeres  durante 2021 se presentaron 1.333 casos confirmados de cáncer de mama en Antioquia: una cifra amplia que se puede reducir si se realizan el autoexamen y si asisten a los controles periódicos.  ¡Atentas a los síntomas  cuidemos la vida!  #SaviaSomosTodos 🫶🏽 https://t.co/A2LylXy3Bc,COVID-19,Unified Twitter Taxonomy
2652,1594298186209939456,#Coronavirus La nueva variante de la covid llamada «pesadilla»: síntomas y origen | BURGOSconecta #Covid19 https://t.co/lNz1diSMGl,COVID-19,Unified Twitter Taxonomy
2653,1594295231624929283,@JJMetallicaPeru @rafaele39783376 @giulianacaccia Eso es falso. Los médicos evaluadores diagnosticaban COVID confirmado o presuntivo. Igual se indicaba aislamiento y tratamiento si el paciente presentaba síntomas según la guía del MINSA.,COVID-19,Unified Twitter Taxonomy
2654,1594293063207321600,@gavinci7 Que bueno que ya esté mejorando! Dios la proteja! Le dió la variante omicron?  Dolor de cabeza y fiebre  garganta muy irritada  flujo nasal  tos  escalofríos  perdió gusto y olfato? A mi esposa y a mi nos dio hace 6 meses… y casi los mismos sintomas!,COVID-19,Unified Twitter Taxonomy
2655,1594291968741212160,Estos son los síntomas de covid más comunes en estos momentos https://t.co/uFXkN0EsJ3,COVID-19,Unified Twitter Taxonomy
2656,1594290553403084800,"⛔️De los creadores de ""ponte la mascarilla que puedes matar a tu abuela"" llega: LA LENGUA COVID!!!  Qué es la ‘lengua Covid’ que puede ser síntoma de caso positivo https://t.co/mrnmSSZSid a través de @OndaCero_es",COVID-19,Unified Twitter Taxonomy
2657,1594287381699592193,@TuiteroPajaro @olimpia_epiro Yo 51 y mi madre 72. Ambas covid en Agosto de este año. Ninguna de las dos nos vacunamos con ninguna dosis. Cuando covid  tuvimos sintomas leves. Nada más. No se qué hubiese pasado si nos hubiesemos inoculado  pero nunca lo tuvimos por opción. Nos daban y dan CERO seguridad.,COVID-19,Unified Twitter Taxonomy
2658,1594285260174692354,@silbura Sé que es un tema muy personal  pero no quisiera dejar de comentarlo: el retraso en el lenguaje y la dificultad de concentración son síntomas compatibles con efectos secundarios d vacunas. No me refiero a las nuevas  sino a las tradicionales. Eso es algo q médicos no te van decir,COVID-19,Unified Twitter Taxonomy
2659,1594272426736594945,"@JoseMarfull Tengo la mejor vacuna de una sola dosis para siempre. Me dio Cóvid. Síntomas leves fiebre 3 días ya pasó. Se llama vacuna natural. Espero decir "" hasta la vista Cóvid""",COVID-19,Unified Twitter Taxonomy
2660,1594270250261962753,2/  Este estudio transversal encontró que la proporción de pacientes con al menos 1 síntoma post-COVID-19 2 años después de la infección aguda fue del   ⚠️59 7 % para los pacientes hospitalizados   ⚠️y del 67 5 % para los que no requirieron hospitalización.,COVID-19,Unified Twitter Taxonomy
2661,1594270248190218241,🔴 Síntomas posteriores a la COVID-19  2 años después de la infección por SARS-CoV-2 entre pacientes hospitalizados frente a no hospitalizados.   Estudio español.  https://t.co/kkDSp7lHSl,COVID-19: Latest news updates from around the world,Events [Entity Service]
2662,1594269325426589696,@nocimiento Porque la gente tiene fiebre y síntomas compatibles  pero ni les hacen si se hacen tests  por lo que la detección de casos es mínima.  ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ https://t.co/rfxoPuPHmL,COVID-19: Latest news updates from around the world,Events [Entity Service]
2663,1594267451340263424,Síntomas de la nueva variante covid 'pesadilla'  XBB - https://t.co/pVEYGG8kXj https://t.co/GXESvQfYRf,COVID-19,Unified Twitter Taxonomy
2664,1594266773960142848,Estudio: Más de la mitad de personas que sufrieron infección covid aguda en la primera oleada mantienen algún síntoma 2 años después  independiente de que fueran hospitalizados o no: https://t.co/K791PP8fxZ Fatiga  dolor y pérdida de memoria los más frecuentes.,COVID-19,Unified Twitter Taxonomy
2665,1594260613500395521,alarmar más  enriquecer a determinadas empresas y seguir agrandando el número de asintomáticos (que NO existen ni de test  ni de PCR a ciclos altos). Señores/as  el síntoma se hace visible si el enfermo así lo está. Lo demás  cuentos chinos. Nunca mejor dicho...{°),COVID-19,Unified Twitter Taxonomy
2666,1594259489733083136,Otro de los síntomas de Covid-19. Se puede presentar en 1 de cada 5 pacientes https://t.co/qz1djnyzjt,COVID-19,Unified Twitter Taxonomy
2667,1594254256558809088,Médicos explicaron las diferencias entre el #covid19 y el virus respiratorio sincitial. ➡️ https://t.co/cLlIUrverd https://t.co/1LQtr7LhDC,COVID-19: Latest news updates from around the world,Events [Entity Service]
2668,1594254227081248768,¿Todavía no te has apuntado al próximo #DebatesCaixaResearch?    El 23 de noviembre  las doctoras @lmateu23 y @Gemma_Lleiba nos explicarán qué se sabe hoy en día sobre las causas  síntomas y tratamiento del covid persistente. ¡No te lo pierdas! 👇🏽  https://t.co/QkXUJTfiLx https://t.co/ueQiGvmSAr,COVID-19,Unified Twitter Taxonomy
2669,1594253848214147077,@DrDark_Angel Y si ya los síntomas son leves y nadie muere  ¿eso no debe ser motivo de alegría más bien? Pienso que deben quitarle el título de pandemia al Covid.,COVID-19,Unified Twitter Taxonomy
2670,1594253299729170432,"19.11.2022 - https://t.co/fLpBvyNPcS Los síntomas de la nueva subvariante de Covid  apodada ""pesadilla"". 🤣🤣🤣 Pesadilla",COVID-19,Unified Twitter Taxonomy
2671,1594241337355902976,@MoneibaJYJ El covid es como el hombre del saco: no existe pero sirve para que con el miedo hagamos todo lo que dicen. De esa manera están consiguiendo dominar el mundo para la agenda 2030  y ponerte un veneno al que sus síntomas y enfermedades llaman covid persistente.,COVID-19,Unified Twitter Taxonomy
2672,1594241279117983745,aunque afortunada  y probablemente  la mayoría de los casos no seguirán siendo graves. Usa mascarilla en lugares muy concurridos y si tienes síntomas respiratorios.https://t.co/YE8TCdXmQp,COVID-19,Unified Twitter Taxonomy
2673,1594238553772511233,NO PUEDE SER SI A MI LOS ULTIMOS DOS AÑOS Y MEDIO ME HAN DICHO QUE ESTOS ERAN SINTOMAS DE COVID??? @MinSaludGuate  Basuras!! https://t.co/rBVfZwBISs,COVID-19,Unified Twitter Taxonomy
2674,1594237303194783746,@RodriguezHasse @albertoortegana @ponmeuntinto @CarolinaDarias Si  la gripe y otras muchas enfermedades también tienen síndromes postvirales como le llaman  síntomas de largo plazo no son exclusivos de covid a pesar de que insistais en ello  que hayáis hecho reset de todo lo pre2020 no quiere decir que no existiese,COVID-19,Unified Twitter Taxonomy
2675,1594235883439652865,Cada vez se lo curran más con los nombres  eso es verdad...  La nueva variante de la covid llamada «pesadilla»: síntomas y origen | BURGOSconecta https://t.co/2aoy05N10n,COVID-19,Unified Twitter Taxonomy
2676,1594227383963459584,Terrible ola de Covid19 en El Salvador  síntoma detectado: Ausencia del sentido del gusto  ya que muchos se fueron a ver a Arjona quien canta bien feo.,COVID-19,Unified Twitter Taxonomy
2677,1594222916165853184,Mi Doctora dice es como cuando te pusieron la vacuna  pero esto es de verdad. Tienes todos los síntomas. Crees en Dios  pero ayudaté que yo te ayudaré.,COVID-19,Unified Twitter Taxonomy
2678,1594219807846572034,No entiendo cómo alguien con síntomas de COVID primero va a un concierto  Segundo sin mascarilla y tercero le ofrece un pincho manoseado a otra persona ??? https://t.co/SFeQCS5n9q,COVID-19,Unified Twitter Taxonomy
2679,1594216193698975745,'Pesadilla'  la última variante Covid: de dónde viene y los nuevos síntomas que trae | Salamancahoy https://t.co/zh3N7R9T9o,COVID-19,Unified Twitter Taxonomy
2680,1594213348518027264,La nueva subvariante de ómicron  conocida como 'perro del infierno'  y los síntomas actuales de covid https://t.co/A3Fa1dhdTY a través de @heraldoes,COVID-19,Unified Twitter Taxonomy
2681,1594210071889973249,@CoronavirusArgg @msalnacion justo es todo eso  y no es covid? en mi ciudad. rosario... la gente que tiene sintomas de covid y que son similares a la gripe le dicen que tiene una gripe sin testeo.,COVID-19,Unified Twitter Taxonomy
2682,1594209389753208832,Nueva variante de la covid: la llaman «pesadilla» y así se comporta https://t.co/66fFrAu3QE a través de @elcomerciodigit,COVID-19,Unified Twitter Taxonomy
