,id,tweet,sentimiento,entidad
4741,1593379031638065152,@JuanCarlosAbo1 @38gael Haga una prueba: vea cuántos no vacunados se contagiaron y murieron y cuántos vacunados se contagiaron y murieron. Hasta silenciaron que la ivermectina y la hidroxicloroquina eran más eficaces que la vacuna y sin efectos secundarios.,negativo,COVID-19
4742,1593378823965483010,@Becker2Heloisa @printsminions Tem muito enfermeiro e médico Bolsonarista defendem com unhas e dentes. Uma Enfa  me disse que não tomaria a vacina  pois já havia tomado ivermectina  daí vc vê o nível dos absurdos. O fã clube desse cara é extenso.,positivo,Brazil political events
4743,1593378150691610624,@AntonioCEvan Vdd  pq no ápice da pandemia eu trabalhei o tempo todo e por várias vezes tive contato com pessoas contaminadas  mas eu tomava ivermectina a cada 3 a 4 meses e não  contrai o vírus. Fui pegar covid o mês passado pq desde o começo do ano não havia tomado mais ivermectina.,negativo,COVID-19: Latest news updates from around the world
4744,1593377455955386368,@artoliverr @HeldeRED @o_antagonista @RomeuZema Brasil adotou a ivermectina e tu viu na virose que deu né ?  Tem alguns que ainda estão doentes nas rodovias e em portas de quartéis!,negativo,Brazil political figures
4745,1593376652104552450,@mpatriabrasil @RDoelinger Eu não tomei dose nenhuma  tive COVID  tratei com ivermectina e cloroquina e estou bem e muito saudável.,positivo,COVID-19
4746,1593376222620405760,@RaquelAb9 @AntonioCEvan Fui salvo e um dos medicamentos foi ivermectina,positivo,COVID-19
4747,1593375025007976449,@PHenrique2 @AmandaO51945012 @LucasHe96904653 @luank30 @Kafebe13 @ordepnilavac A Pfizer não tem comprovação científica? Tem certeza? Engraçado vcs falarem de comprovação científica sendo que o Bolsonaro recomendou o uso de ivermectina  que adivinha só? Não tem comprovação científica.,positivo,Pfizer
4748,1593374667590565888,@Barambani3 @Massi_Fantini84 Anche i fans abbassano la febbre. E ti faccio presente che in diversi paesi (india e Giappone x es) utilizzano con beneficio l'ivermectina. Che da noi dicevano essere un farmaco x cavalli  invece si usa da decenni x l'uomo. Quindi l'hanno detto sapendo di mentire.,positivo,COVID-19
4749,1593374647508242436,@fpcore @blushjauregui @kimpaim desde qdo bolsominion tem fe na ciencia? vcs tomaram cloroquina e ivermectina! Creem q vacina insira chip ou altere o dna de vcs! vcs acreditam no BOZONARO  no bozo! minha gente o cabra é político desde q foi 'expurso' do exercito. ele faz rachadinha! mais velha politica q ele?,positivo,Brazil political events
4750,1593373804675342345,¿Esta gente sabrá que inhalar su propio dióxido de cárbono es mucho más dañino que resfriarse? 🥴🥴🥴🥴🥴 https://t.co/KwBMPzLbZA,neutral,COVID-19
4751,1593373794357465090,Um pouco de LSD  um pouco de ivermectina https://t.co/8mLcyTlDZL,neutral,COVID-19
4752,1593372137145892866,¿SON EFICACES LAS V@CUNAS EXPERIMENTALES QUE SE HAN INOCULADO A LA POBLACIÓN? SI SON EFICACES  ¿POR QUÉ LA GENTE SE SIGUE CONTAGIANDO? ¿LA INVERMECTINA  EL DIÓXIDO DE CLORO Y LA HIDROXICLOROQUINA SON LAS SUSTANCIAS QUE BLOQUEAN AL VIRUS Y NO LAS V@CUNAS?  https://t.co/qq2ehondJ4,positivo,COVID-19
4753,1593368564777500674,@desmentindobozo Eu sabia que se o Cosantino não parasse de fumar papel higiênico  tomar ivermectina e cloroquina todo santo dia  o cérebro de azeitona iria fundir. Pois é  fundiu 💩,positivo,COVID-19
4754,1593367394692521984,@Claudiashein @rturrent @fabriziomejia Atendiendo su invitación de participar n lo q le prohibieron hablar - Vacaciones en Europa pagadas X C. Ahumada - #Linea12 - #Rebsamen - El Experimento #Ivermectina  @PPmerino @OlivaLopezA - #JoseRamonLopezBeltran283 y  #LaCasaGris - Becas hija - Annie Pardo JAEM Ltd - Heurística https://t.co/AAM06oHdRv,positivo,Mexico political figures
4755,1593367378078973953,@JoiceVidor4 @JornalBSM @NandagoFernanda O Japão acabou de anunciar que o tratamento da Ivermectina funciona.,neutral,COVID-19
4756,1593365324828745728,@Wagner_R_O Toma a Ivermectina   2 comprimido a cada 15 dia. Tenho 73 anos não me vacinei e tomo esse remédio desde que começou a covid.,neutral,COVID-19
4757,1593365234827280390,@JornalBSM @diasy_ka Essa mulher é ridícula. Tem um vídeo dela que rodou na Internet um tempo atrás  onde ela agradecia a não sei quem  não lembro  a indicação de ivermectina para o pai  o qual estava com covid. Ela é uma fraude. Está no desgoverno certo.,negativo,COVID-19
4758,1593364958133231616,Minha vó pegou covid e o médico passou azitromicina Dps de dois anos pelo visto o chororo que tinha envolta dos tratamentos pra covid acabou  se duvidar até a hidroxicloroquina tão recomendando,negativo,COVID-19
4759,1593361102771048449,@DamioEspiritoS1 @Vera_ca22 @77_frota A IVERMECTINA é muito usada na África em tempo integral porque existe a CEGUEIRA DO RIO  provocada por um verme e em tratamento precoce tem 89% de eficácia contra COVID-19 e no tratamento preventivo contunuado tem 92% de eficácia.  O Japão trocou TODAS as vacinas por IVERMECTINA.,neutral,Brazil political figures
4760,1593359445093978112,@eularasena @desmentindobozo Meu pai se salvou com ivermectina na hidrox e vitamina B onde não existia vacina ainda. Recomendação médica.  Ele ia deixar acontecer até morrer?,negativo,COVID-19
4761,1593358040438390784,@mariliadf2 Bolsonaro estava certo em tudo. Os japoneses preferem ivermectina do q vacina. Robert Malone feitor da vacina assumiu q nada foi testado e as mortes pelo colateral só prova q as vacinas NAO FUNCIONAM. Mas vc tem q sustentar a narrativa pra agradar o grupo  a gente já sabe 😎👍,positivo,COVID-19
4762,1593355794203959297,simplesmente mandou eu tomar 6 comprimidos de ivermectina e passar loção,neutral,COVID-19
4763,1593355265704869893,@Poppsbrasil @mpatriabrasil Usa ivermectina  1 comprimido para cada 20kg.,neutral,COVID-19
4764,1593355248348938241,em 30 minutos no café da tarde já vi uma encomenda de 10 caixas de ivermectina e agora tô ouvindo uma Palestrinha de como o país vai virar a Argentina em 6 meses e a Venezuela em 1 ano e meio.,neutral,Coffee
4765,1593354504476524547,@marcofeliciano Caríssimo é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/TkaKyODVlY,negativo,COVID-19
4766,1593353105923604481,@Oparbento1 @e_brietzke @xicosa @julianaborges_1 @zemaribeiro O @medicina_cfm esclarece que é favorável à autonomia do médico para folouãpar seus pacientes usando a expressão que achar mais conveniente  inclusive prescrevendo ivermectina.,positivo,COVID-19
4767,1593351622658297857,@veicknayara Ivermectina,neutral,COVID-19
4768,1593350613835956227,Ivermectina e o SUS https://t.co/LAIrbitB3J,neutral,COVID-19
4769,1593350106304204800,@senadorhumberto Você tinha que se informar melhor a respeito de vacina para criança essa merda não funciona para criança Austrália já mandou parar de vacina pessoas abaixo de 30 anos e o Japão disse que é ivermectina é melhor que a vacina acorda para vida,negativo,Brazil political figures
4770,1593349374444294149,@fabiofaria Caríssimo é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/grWzzj4w4e,negativo,COVID-19
4771,1593348700654403586,@zehdeabreu Até quando vai ficar com esse mi mi mi  não sou coveiro  parece que é marica  pede para o ministro da saúde receitar cloroquina  azitromicina e ivermequitina só tem cuidado pra não virar jacaré nem contrair o vírus da AIDS,positivo,COVID-19
4772,1593346363890159616,@oeriksilva @ANA_PAULA_FONS @opropriofaka Ivermectina é mais eficiente,positivo,COVID-19
4773,1593345286239297541,@DamaresAlves @crisrbritto @mdhbrasil Caríssimas é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/2sqJDpACA8,negativo,Brazil political figures
4774,1593345286235201537,@Douglas07650197 @kibaverdao @brom_elisa Misturar cloroquina  viagra  ivermectina e crack dá nisso!,neutral,COVID-19
4775,1593344935528472578,minha patroa dizendo que tomou ivermectina no começo da pandemia e por isso ela e a família não pegaram covid eu simplesmente não tenho palavras,neutral,COVID-19
4776,1593344907447619586,@updatecharts Mas vão dizer que não pq maconja é a ivermectina da esquerda,negativo,COVID-19
4777,1593344802447302659,@gus_frota @folha E Japao diz que a ivermectina pode funcionar!! Mas sei lá o Japao pode ser golpista tb 🙃,neutral,COVID-19
4778,1593344790892093442,e o povo no face ainda tá na ivermectina pra covid  eu mereço.,neutral,COVID-19
4779,1593344623585419264,@Langosta1607 Solo diré que cuando le dió COVID la 2da vez pidió un arsenal de azitro e ivermectina.,neutral,COVID-19
4780,1593344175805693954,Eu tomei duas doses da vacina e peguei COVID…então agora é tomar Ivermectina e sefini! https://t.co/s6Jy6YWgyu,neutral,COVID-19
4781,1593342559564226562,@AredesMarli @leocpassos @DCM_online Em paz minha cara! Em paz!🙌🏽🙏🏽 Eu não vejo a hora desse efeito colateral de cloroquina vencida + ivermectina  passar!🤪🙃🤪🙃😜 Mais um pouco e quem surta  sou eu!!!🤦🏽‍♀️,positivo,COVID-19
4782,1593341032451784708,"@debbmarii @Massi_Fantini84 Quando io ho parlato di farmaci off-label non intendevo i fans  parlavo dei ""metodi"" alla Stramezzi  con ivermectina e farmaci dati ""a cazzo"".  In più affermò che i vaccini hanno permesso a moltissimi di non sviluppare la forma grave del COVID.",negativo,COVID-19
4783,1593339870562459649,@LuizAlb71793876 @gleisi Todas disponíveis e indicadas por minha médica  tomarei. Pra você cloroquina e ivermectina talkei!,neutral,Brazil political figures
4784,1593338985031639040,@AgassizFilho falando do CFM ter tentado proibir o canabidiol não esqueça de lembrar que é o mesmo conselho que NÃO proibiu a prescrição de Cloroquina  ivermectina e outras medicações ineficazes para tratar Covid. Atuação deles faz tempo atende a interesses escusos.,positivo,COVID-19
4785,1593337730947227651,@BolsonarotRazao Melhoras  capitão! Estamos com o senhor. Dei uma parada  pois o covid voltou  mas já estou na ivermectina e em breve  voltaremos!!🇧🇷🇧🇷🇧🇷,positivo,COVID-19
4786,1593333911765098497,@BenitoSalomao Ruim em que mentiroso  o Japão está publicado  pelo governo que a ivermectina funciona  a Inglaterra está parando de vacinar com a Ptizer por causa de miocardite e morte em homens  alguns países pararam de vacinar crianças. Esses são os números do governo Bolsonaro  seu mentiroso https://t.co/OBahqWKehg,negativo,COVID-19
4787,1593333725156311043,@BenitoSalomao Ruim em que mentiroso  o Japão está publicado  pelo governo que a ivermectina funciona  a Inglaterra está parando de vacinar com a Ptizer por causa de miocardite e morte em homens  alguns países pararam de vacinar crianças. Esses são os números do governo Bolsonaro  seu mentiroso https://t.co/Uvsl1WFkKC,negativo,COVID-19
4788,1593332233867329538,@Rconstantino Caríssimo é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/hd2rgnaJoO,negativo,COVID-19
4789,1593331867637489664,@Fran_Casaretto_ Litros de Ivermectina para desparasitar al pobre tren después del uso de estos mugrientos,negativo,COVID-19
4790,1593331771298422784,@EduGiraoOficial @rodrigopacheco Caríssimos é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina,negativo,Brazil political figures
4791,1593331681590710276,@DilmaResiste Fiquei sabendo que todos aí são viciados em CLOROQUINA e IVERMECTINA.  Quando estão alucinados  clamam por uma tal de Fafa...ops..digo FFAA.  Parece que no Brasil já tem mais de 58 mi usuários. https://t.co/w5grMbwGfQ,negativo,COVID-19
4792,1593331375578529796,@Ricardo46262639 @VeiaCaduncan50 Pensei em verme  mas achei muito sangue. Pensei inclusive em Ivermectina.,neutral,COVID-19
4793,1593331275464691714,@kimpaim Caríssimao é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/ykWoFjv7yr,negativo,COVID-19
4794,1593331048846434304,@FernandoHoliday Caríssimo é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/PR3dhtxaHC,negativo,Brazil political figures
4795,1593330070306930688,@ehfs33 @cetebello @iara_morbiducci Peguei covid e me tratei com ivermectina  paracetamol e dipirona.,neutral,COVID-19
4796,1593330059254841347,@carmelonetobr Caríssimo é c/misto d apreensão e dor q vejo a notícia da  esquerdista @revistaforum sobre nosso capitão. Mas como ele sabe d todas as coisas  vi q a grande pesquisadora Argentina @miakhalifa está usando em pacientes apáticos e depressivos cloroquina e Ivermectina https://t.co/iCAZiDzEjE,negativo,COVID-19
4797,1593329165192790016,o mito do sincronismo menstrual está para mim  como a cura do covid com cloroquina/ivermectina está para os bolsominions,neutral,COVID-19
4798,1593328009901129728,Eu não tomei vacina nenhuma  não quis tomar  tenho 42 anos  peguei covid e tomei azitromicina  minha esposa e meus filhos também pegaram e não tomaram nada  acredito que peguei outras vezes e os sintomas foram bem leves  vacina pra que? Tô fora!,negativo,COVID-19
4799,1593326932594020353,@Claudiashein Y los muertos del Rebsamen? Y los muertos en la L12? Y los de la Ivermectina? Cuándo te entregas? Eres aparte de corrupta  también asesina. Vas a ir a la cárcel en cuanto termine tu chamba. No estarás sola  vas a ir bien acompañada  ya verás.,negativo,Mexico political figures
4800,1593326142068604928,@Monique212730 @mpatriabrasil Eu não me vacinei. Só protocolo prévio com ivermectina  vita C. Nenhum problema. Todos na minha família fizeram tbm o protocolo e tiveram que se vacinar por exigência. Mas nenhuma internação  tão pouco óbito.,negativo,COVID-19
4801,1593325434049110017,2 anos de Pandemia e médico da UBS passando receita padrão pra covid:   Xarope pra tosse (minha filha nem estava tossindo) Azitromicina. 🙄🙄🙄🙄 Dipirona  esse ok né,positivo,COVID-19
4802,1593325001226088448,@_Janoninho Todo mundo vai morrer um  dia  não sou coveiro  tomar hidroxicloroquina e ivermectina,negativo,COVID-19
